asin	overall	sentimentScores
B0002D0CL2	4	0.4215
B0002D0CL2	5	0.8783
B0002D0CL2	5	0.4094
B0002D0CL2	5	0.296
B0002D0CL2	2	-0.5951
B0002D0CL2	5	0.9628
B0002D0CL2	5	0.4203
B0002D0CL2	5	0.5574
B0002D0CL2	5	0.9559
B0002D0CL2	5	0.9565
B0002D0CLC	3	0.5709
B0002D0CLC	5	0.7246
B0002D0CLC	3	0.6705
B0002D0CLC	5	0.7088
B0002D0CLC	5	0.0
B0002D0CLC	4	0.9562
B0002D0CLC	5	0.8662
B0002D0CLC	5	0.6124
B0002D0CLC	5	0.8934
B0002D0CLC	5	0.8807
B0002D0CLC	3	0.6855
B0002D0CLC	3	0.91
B0002D0CLM	3	0.0235
B0002D0CLM	4	0.9432
B0002D0CLM	4	0.128
B0002D0CLM	4	0.9501
B0002D0CLM	3	0.738
B0002D0CLM	3	0.8012
B0002D0CLM	5	0.4849
B0002D0CLM	4	0.926
B0002D0CLM	3	-0.3182
B0002D0CNA	4	0.929
B0002D0CNA	5	0.296
B0002D0CNA	5	0.872
B0002D0CNA	5	0.6908
B0002D0CNA	5	0.8395
B0002D0CNA	5	0.4404
B0002D0CNA	5	-0.3382
B0002D0CNA	5	0.0754
B0002D0CNA	5	0.4201
B0002D0CNA	5	0.8555
B0002D0CNA	5	0.474
B0002D0CNA	5	0.7777
B0002D0CNA	5	0.9153
B0002D0CNA	4	0.0
B0002D0COE	3	0.9117
B0002D0COE	4	0.7717
B0002D0COE	5	0.4153
B0002D0COE	3	0.6998
B0002D0COE	5	0.34
B0002D0COE	5	0.5986
B0002D0COE	3	0.9657
B0002D0COE	4	0.6342
B0002D0COE	3	0.7553
B0002D0COE	5	0.0
B0002D0COE	2	-0.4449
B0002D0COE	3	0.0
B0002D0COE	4	0.9839
B0002D0COE	5	0.3102
B0002D0COE	5	0.8655
B0002D0COE	5	0.836
B0002D0COE	4	0.9042
B0002D0COE	5	-0.3089
B0002D0COE	4	0.7412
B0002D0COE	3	0.5994
B0002D0COE	4	-0.296
B0002D0COE	4	0.316
B0002D0CQC	5	0.7613
B0002D0CQC	4	0.891
B0002D0CQC	5	0.784
B0002D0CQC	5	-0.5299
B0002D0CQC	5	-0.289
B0002D0CQC	4	0.3367
B0002D0CQC	5	0.7574
B0002D0CQC	5	0.875
B0002D0CQC	5	0.8479
B0002D0CQC	4	0.889
B0002D0CQC	4	0.8493
B0002D0CQC	5	-0.4389
B0002D0CQC	4	0.9675
B0002D0CQC	5	0.8439
B0002D0CQC	5	0.9537
B0002D0CQC	5	0.937
B0002D0CQC	5	0.8476
B0002D0CQC	5	0.8658
B0002D0CQC	5	0.7783
B0002D0CQC	5	0.8519
B0002D0CQC	5	0.9118
B0002D0CQC	1	0.9186
B0002D0CQC	5	0.2023
B0002D0CQC	5	-0.4005
B0002D0CQC	3	0.899
B0002D0CQC	5	0.7184
B0002D0CQC	3	0.9844
B0002D0CQC	5	0.6705
B0002D0CQC	5	0.2862
B0002D0DWK	5	0.6369
B0002D0DWK	5	0.8932
B0002D0DWK	4	-0.1027
B0002D0DWK	5	0.6486
B0002D0DWK	3	0.3167
B0002D0DWK	5	0.0
B0002D0DWK	4	0.9401
B0002D0DWK	5	0.8519
B0002D0DWK	5	0.7146
B0002D0DWK	5	0.8433
B0002D0DWK	4	0.6369
B0002D0E8S	5	0.1361
B0002D0E8S	5	0.9533
B0002D0E8S	5	0.9612
B0002D0E8S	5	0.9196
B0002D0E8S	5	0.4404
B0002D0E8S	5	0.7351
B0002D0E8S	5	0.9058
B0002D0E8S	5	0.9416
B0002D0E8S	4	0.7906
B0002D0E8S	5	0.4926
B0002D0E8S	4	0.0772
B0002D0E8S	5	0.8074
B0002D0E8S	5	0.5553
B0002D0E8S	5	0.7574
B0002D0E8S	5	0.7096
B0002D0E8S	4	0.6696
B0002D0E8S	5	0.0
B0002D0E8S	5	0.6249
B0002D0E8S	5	0.8977
B0002D0E8S	5	0.959
B0002D0E8S	5	0.8779
B0002D0E8S	3	-0.3187
B0002D0E8S	5	0.8644
B0002D0E8S	4	0.6486
B0002D0E8S	5	0.9568
B0002D0E8S	5	0.8991
B0002D0E8S	4	0.9407
B0002D0E8S	5	0.8016
B0002D0E8S	5	0.4692
B0002D0E8S	5	0.9269
B0002D0E8S	3	0.9505
B0002D0E8S	5	0.8074
B0002D0E8S	3	0.4306
B0002D0E8S	4	0.7506
B0002D0E8S	5	0.7778
B0002D0E8S	5	0.9231
B0002D0E8S	5	0.4939
B0002D0E8S	5	0.8356
B0002D0E8S	4	0.8973
B0002D0E8S	5	0.9274
B0002D0E8S	5	0.3818
B0002D0HY4	2	0.8781
B0002D0HY4	5	0.7891
B0002D0HY4	5	0.9237
B0002D0HY4	4	0.91
B0002D0HY4	5	0.8805
B0002D0HY4	4	0.9662
B0002D0JZ6	5	-0.1328
B0002D0JZ6	5	0.9909
B0002D0JZ6	5	0.7494
B0002D0JZ6	5	0.9827
B0002D0JZ6	5	0.891
B0002D0JZ6	5	0.9933
B0002D0JZ6	5	0.8764
B0002D0JZ6	5	0.9771
B0002D0JZ6	3	0.7863
B0002D0KOG	5	0.0
B0002D0KOG	4	0.9901
B0002D0KOG	5	0.943
B0002D0KOG	5	0.8271
B0002D0KOG	4	0.9583
B0002D0KOG	5	0.7574
B0002D0KOG	5	0.9382
B0002D0KOG	5	0.3578
B0002D0KOG	5	0.7096
B0002D0KOG	5	0.6597
B0002D0KOG	5	0.886
B0002D0L40	5	0.6124
B0002D0L40	5	0.7979
B0002D0L40	3	0.5719
B0002D0L40	4	0.1441
B0002D0L40	5	0.8313
B0002D0L40	5	0.8971
B0002D0L40	5	-0.5952
B0002D0LKY	3	0.9545
B0002D0LKY	5	0.9552
B0002D0LKY	5	0.34
B0002D0LKY	1	-0.4215
B0002D0LKY	5	0.8442
B0002D0LKY	4	0.4789
B0002D0LKY	5	0.8553
B0002D0LM2	5	0.9627
B0002D0LM2	5	0.8232
B0002D0LM2	5	0.8779
B0002D0LM2	5	0.8555
B0002D0LM2	5	0.8481
B0002D0MFI	5	0.3612
B0002D0MFI	5	0.9878
B0002D0MFI	5	0.9704
B0002D0MFI	5	0.9201
B0002D0MFI	5	0.6652
B0002D0N70	5	0.9728
B0002D0N70	4	0.5321
B0002D0N70	5	0.9748
B0002D0N70	4	0.7901
B0002D0N70	5	0.9509
B0002D0N70	5	0.9118
B0002D0N70	5	0.7858
B0002D0PB4	5	0.7096
B0002D0PB4	5	0.9186
B0002D0PB4	5	0.8356
B0002D0PB4	5	0.9246
B0002D0PB4	1	-0.7096
B0002D0PB4	5	0.6588
B0002D0Q2W	5	0.6874
B0002D0Q2W	4	0.9021
B0002D0Q2W	4	0.9732
B0002D0Q2W	4	-0.0026
B0002D0Q2W	5	0.9501
B0002D0Q2W	5	0.7954
B0002D0Q2W	4	0.9862
B0002D0Q2W	5	0.8591
B0002D0Q2W	2	-0.4939
B0002D0Q2W	3	0.4404
B0002D0Q2W	5	0.9623
B0002D0Q2W	5	0.9621
B0002D0Q2W	4	0.8499
B0002D0Q2W	5	0.9867
B0002D0Q2W	5	0.9267
B0002DUPZK	5	0.8316
B0002DUPZK	4	0.802
B0002DUPZK	5	0.9042
B0002DUPZK	5	0.886
B0002DUPZK	5	-0.2728
B0002DUPZK	5	0.917
B0002DUPZU	4	0.9272
B0002DUPZU	5	0.9638
B0002DUPZU	4	0.3818
B0002DUPZU	5	0.7003
B0002DUPZU	5	0.6166
B0002DUPZU	4	0.963
B0002DUQ04	4	0.5859
B0002DUQ04	5	0.8779
B0002DUQ04	5	0.8481
B0002DUQ04	4	0.5106
B0002DUQ04	5	0.8513
B0002DURNK	5	0.9785
B0002DURNK	5	0.6486
B0002DURNK	5	0.977
B0002DURNK	5	0.9077
B0002DURNK	5	0.9693
B0002DURNK	5	0.4993
B0002DURNK	5	0.9493
B0002DURNK	5	0.9957
B0002DURNK	5	0.8429
B0002DURNK	4	0.7964
B0002DUS8E	5	-0.2466
B0002DUS8E	5	0.4588
B0002DUS8E	4	0.7964
B0002DUS8E	4	0.5267
B0002DUS8E	5	0.9478
B0002DV6RQ	5	0.9198
B0002DV6RQ	5	0.9201
B0002DV6RQ	5	0.9648
B0002DV6RQ	4	0.7845
B0002DV6RQ	5	0.7371
B0002DV6RQ	5	0.9624
B0002DV6RQ	5	0.8172
B0002DV6RQ	4	0.9531
B0002DV6RQ	4	-0.3412
B0002DV6RQ	5	0.9201
B0002DV6RQ	4	0.7269
B0002DV6RQ	2	-0.7663
B0002DV6RQ	4	0.25
B0002DV7U2	5	0.5653
B0002DV7U2	3	0.6369
B0002DV7U2	2	-0.0258
B0002DV7U2	1	-0.2263
B0002DV7U2	5	0.8061
B0002DV7U2	5	0.8395
B0002DV7U2	5	0.91
B0002DV7U2	1	0.6033
B0002DV7U2	5	0.886
B0002DV7U2	4	0.8984
B0002DV7U2	5	0.8363
B0002DV7U2	5	0.7351
B0002DV7U2	5	-0.4215
B0002DV7U2	5	0.5423
B0002DV7U2	5	0.9041
B0002DV7ZM	5	0.872
B0002DV7ZM	5	0.9595
B0002DV7ZM	5	0.9726
B0002DV7ZM	5	0.0
B0002DV7ZM	5	0.3595
B0002DV7ZM	4	0.8917
B0002DV7ZM	5	0.0
B0002DV7ZM	5	0.9569
B0002DV7ZM	5	0.8278
B0002DV7ZM	4	0.8885
B0002DV7ZM	5	0.983
B0002DV7ZM	5	0.6361
B0002DV7ZM	5	0.4404
B0002DV7ZM	4	0.836
B0002DV7ZM	5	0.1779
B0002DV7ZM	5	0.7089
B0002DV7ZM	5	0.8481
B0002DV7ZM	4	0.9187
B0002DV7ZM	4	0.4404
B0002DV7ZM	5	0.7558
B0002DV7ZM	4	0.4404
B0002DV7ZM	5	0.875
B0002DV7ZM	5	0.0
B0002DV7ZM	5	0.8126
B0002DV7ZM	5	0.0
B0002DV7ZM	5	0.923
B0002DV7ZM	5	0.4753
B0002DV7ZM	5	0.0
B0002DV7ZM	5	0.8919
B0002DVBJY	5	0.9205
B0002DVBJY	5	0.802
B0002DVBJY	5	0.8402
B0002DVBJY	5	0.7906
B0002DVBJY	5	0.8481
B0002E1G5C	5	0.6597
B0002E1G5C	5	-0.2062
B0002E1G5C	4	0.0
B0002E1G5C	5	0.7196
B0002E1G5C	5	0.7346
B0002E1G5C	4	0.0839
B0002E1G5C	5	0.9609
B0002E1G5C	4	-0.2389
B0002E1G5C	5	0.9732
B0002E1G5C	4	0.0
B0002E1G5C	4	0.6486
B0002E1G5C	4	-0.0248
B0002E1G5C	5	0.9162
B0002E1G5C	4	0.8986
B0002E1G5C	5	0.836
B0002E1G5C	5	0.7889
B0002E1G5C	4	0.5719
B0002E1G5C	4	0.9115
B0002E1G5C	5	0.9691
B0002E1G5C	4	0.7639
B0002E1G5C	4	0.8591
B0002E1G5C	5	0.0
B0002E1G5C	5	0.3612
B0002E1G5C	5	0.7347
B0002E1G5C	5	0.5994
B0002E1G5C	5	0.7579
B0002E1G5C	3	0.7506
B0002E1G5C	5	-0.7242
B0002E1G5C	5	0.4939
B0002E1G5C	4	0.7964
B0002E1G5C	5	0.8074
B0002E1G5C	5	0.2354
B0002E1G5C	5	0.7579
B0002E1G5C	5	0.8823
B0002E1G5C	5	0.9201
B0002E1G5C	5	0.822
B0002E1G5C	5	0.98
B0002E1G5C	4	0.8442
B0002E1G5C	5	0.5399
B0002E1G5C	5	0.9561
B0002E1G5C	5	0.5574
B0002E1G5C	4	0.3612
B0002E1G5C	5	0.3832
B0002E1G5C	5	0.8957
B0002E1G5C	5	0.9042
B0002E1G5C	5	0.7722
B0002E1G5C	5	0.5773
B0002E1G5C	5	0.7351
B0002E1G5C	5	0.8598
B0002E1G5C	5	0.6486
B0002E1G5C	5	0.5994
B0002E1G5C	5	0.7901
B0002E1G5C	5	0.6369
B0002E1G5C	5	0.6597
B0002E1G5C	2	0.7003
B0002E1G5C	5	0.9546
B0002E1G5C	5	0.4939
B0002E1G5C	5	0.8176
B0002E1G5C	4	-0.4939
B0002E1G5C	5	0.4927
B0002E1G5C	5	0.34
B0002E1G5C	5	0.9524
B0002E1G5C	5	0.6908
B0002E1G5C	5	-0.7184
B0002E1G5C	4	0.872
B0002E1G5C	5	0.3712
B0002E1G5C	5	0.915
B0002E1G5C	4	0.8221
B0002E1G5C	4	0.9136
B0002E1G5C	5	0.0
B0002E1G5C	5	0.7906
B0002E1G5C	5	0.9252
B0002E1G5C	5	0.6249
B0002E1G5C	5	0.8969
B0002E1G5C	5	0.8555
B0002E1G5C	5	0.6597
B0002E1G5C	5	0.4754
B0002E1G5C	3	0.6209
B0002E1G5C	4	0.6786
B0002E1G5C	4	0.8955
B0002E1G5C	5	-0.5124
B0002E1G5C	4	0.0
B0002E1G5C	5	0.5897
B0002E1G5C	5	0.9732
B0002E1G5C	4	0.8588
B0002E1G5C	5	0.6369
B0002E1G5C	3	0.8553
B0002E1G5C	5	0.5106
B0002E1G5C	5	0.6897
B0002E1G5C	5	0.7485
B0002E1G5C	5	0.7604
B0002E1G5C	4	0.5994
B0002E1G5C	3	0.0
B0002E1G5C	5	0.8439
B0002E1G5C	5	0.0
B0002E1G5C	5	0.2732
B0002E1G5C	4	0.5994
B0002E1G5C	3	0.2732
B0002E1G5C	5	0.8932
B0002E1G5C	5	0.9343
B0002E1G5C	4	0.0
B0002E1G5C	5	0.5118
B0002E1G5C	5	0.2732
B0002E1G5C	5	0.6864
B0002E1G5C	5	0.8555
B0002E1G5C	4	0.8399
B0002E1G5C	5	0.8683
B0002E1G5C	5	-0.7115
B0002E1G5C	5	0.0828
B0002E1G5C	4	0.8979
B0002E1G5C	4	0.8731
B0002E1G5C	5	0.9474
B0002E1G5C	2	-0.5267
B0002E1G5C	4	0.8126
B0002E1G5C	5	0.0
B0002E1G5C	5	0.6597
B0002E1G5C	5	0.807
B0002E1G5C	5	0.6892
B0002E1G5C	5	0.6465
B0002E1G5C	5	0.6379
B0002E1G5C	4	0.8519
B0002E1G5C	5	0.9517
B0002E1G5C	5	0.8832
B0002E1G5C	5	0.8074
B0002E1G5C	2	0.8519
B0002E1G5C	5	0.4404
B0002E1G5C	5	0.6369
B0002E1G5C	4	0.3612
B0002E1G5C	5	0.923
B0002E1G5C	5	0.3818
B0002E1G5C	5	0.7906
B0002E1G5C	5	0.9637
B0002E1G5C	5	0.6369
B0002E1G5C	2	0.128
B0002E1G5C	3	0.5719
B0002E1G5C	3	0.4939
B0002E1G5C	5	0.5574
B0002E1G5C	5	0.9062
B0002E1G5C	3	0.9336
B0002E1G5C	4	0.975
B0002E1G5C	5	-0.2646
B0002E1G5C	5	0.8955
B0002E1G5C	5	0.8252
B0002E1H9W	3	0.3182
B0002E1H9W	5	0.8442
B0002E1H9W	5	0.9623
B0002E1H9W	5	0.6908
B0002E1H9W	5	0.891
B0002E1H9W	4	-0.5859
B0002E1H9W	4	0.7639
B0002E1H9W	5	0.9801
B0002E1H9W	5	0.9531
B0002E1H9W	5	0.7003
B0002E1H9W	3	0.7672
B0002E1H9W	5	0.8126
B0002E1H9W	4	0.9867
B0002E1H9W	5	0.9607
B0002E1H9W	5	0.8999
B0002E1H9W	5	0.0
B0002E1H9W	5	0.9284
B0002E1H9W	5	0.6722
B0002E1H9W	5	0.8718
B0002E1H9W	5	0.7269
B0002E1H9W	5	0.7184
B0002E1I2I	4	0.7579
B0002E1I2I	5	0.9779
B0002E1I2I	5	-0.3818
B0002E1I2I	5	0.8207
B0002E1I2I	5	0.8777
B0002E1I2I	3	0.936
B0002E1I2I	4	0.9282
B0002E1I2I	4	0.8481
B0002E1J3Q	4	-0.5093
B0002E1J3Q	4	0.749
B0002E1J3Q	5	0.7906
B0002E1J3Q	5	0.6705
B0002E1J3Q	5	0.8779
B0002E1J3Q	3	0.9589
B0002E1J3Q	5	0.765
B0002E1J3Q	3	0.5766
B0002E1J3Q	4	0.4939
B0002E1J3Q	5	0.9664
B0002E1J3Q	5	0.8748
B0002E1J5E	4	0.8126
B0002E1J5E	5	0.9687
B0002E1J5E	4	0.7295
B0002E1J5E	3	0.2315
B0002E1J5E	5	0.9245
B0002E1J5E	4	-0.923
B0002E1J5E	4	0.5719
B0002E1J5E	4	-0.0026
B0002E1J5E	5	0.0
B0002E1NNC	5	0.836
B0002E1NNC	5	0.893
B0002E1NNC	5	0.296
B0002E1NNC	4	-0.0864
B0002E1NNC	5	0.954
B0002E1NNM	5	0.9941
B0002E1NNM	5	0.4404
B0002E1NNM	3	0.9882
B0002E1NNM	5	0.8481
B0002E1NNM	4	0.9616
B0002E1NNM	5	0.3544
B0002E1NNM	5	0.6369
B0002E1NNM	4	0.9042
B0002E1NQ4	5	0.875
B0002E1NQ4	4	0.993
B0002E1NQ4	5	0.836
B0002E1NQ4	5	0.4404
B0002E1NQ4	5	0.9169
B0002E1NQ4	5	0.8625
B0002E1NQ4	5	0.9423
B0002E1NQ4	5	0.9228
B0002E1NQE	4	0.9081
B0002E1NQE	5	-0.6904
B0002E1NQE	5	0.9777
B0002E1NQE	5	0.9508
B0002E1NQE	5	0.2278
B0002E1O2C	5	0.8622
B0002E1O2C	2	-0.9081
B0002E1O2C	5	-0.4585
B0002E1O2C	5	0.902
B0002E1O2C	5	0.8555
B0002E1O2C	5	0.9522
B0002E1O2C	5	0.8952
B0002E1O2C	5	0.9109
B0002E1O2C	5	-0.1179
B0002E1O2C	5	0.943
B0002E1O2C	5	0.5719
B0002E1O2C	4	0.5423
B0002E1O2C	4	0.9854
B0002E1O2C	5	0.9287
B0002E1O2C	5	0.9545
B0002E1O2C	5	0.7964
B0002E1O2C	5	0.765
B0002E1O2C	5	0.8738
B0002E1O2C	4	0.9565
B0002E1O2C	5	0.9865
B0002E1O2C	5	0.4153
B0002E1O2C	5	0.891
B0002E1O2C	5	0.0
B0002E1O2C	5	0.8316
B0002E1O2C	5	0.5456
B0002E1O2C	4	0.9762
B0002E1O2C	5	0.5106
B0002E1O2C	5	0.0
B0002E1O2C	5	0.7184
B0002E1O2C	3	0.7017
B0002E1O2C	5	0.9462
B0002E1O2C	3	0.9427
B0002E1O2M	5	0.8858
B0002E1O2M	4	0.5267
B0002E1O2M	3	0.2263
B0002E1O2M	5	0.9186
B0002E1O2M	5	0.9081
B0002E1O2M	5	-0.3415
B0002E1O2M	5	0.9932
B0002E1O2M	5	0.9337
B0002E1O2M	3	0.995
B0002E1O2M	5	0.0772
B0002E1O2M	5	0.93
B0002E1O2M	5	0.784
B0002E1O2M	4	0.9507
B0002E1O2M	1	-0.3111
B0002E1O2W	5	0.9337
B0002E1O2W	5	0.9823
B0002E1O2W	4	0.3612
B0002E1O2W	3	0.4391
B0002E1O2W	5	0.9785
B0002E1O2W	4	0.6249
B0002E1O2W	3	0.7579
B0002E1O3G	5	0.9428
B0002E1O3G	5	0.7096
B0002E1O3G	5	0.5106
B0002E1O3G	5	0.9442
B0002E1O3G	2	-0.4329
B0002E1O3G	5	0.9728
B0002E1O3G	5	0.9575
B0002E1O3G	5	0.6369
B0002E1O3G	5	-0.558
B0002E1O3G	5	0.8991
B0002E1O3G	5	0.8934
B0002E1O3G	2	0.902
B0002E1O3G	4	0.4897
B0002E1O3G	5	0.9809
B0002E1O3G	5	0.9447
B0002E1O3G	3	-0.0516
B0002E1O5E	4	0.6705
B0002E1O5E	5	0.9759
B0002E1O5E	5	0.8049
B0002E1O5E	5	0.9337
B0002E1O5E	5	0.7906
B0002E1O5E	4	0.8225
B0002E1O5E	5	0.9258
B0002E1O5E	5	0.9141
B0002E1O5E	5	0.7927
B0002E1O5E	5	0.932
B0002E1O5E	5	-0.0772
B0002E1O5E	5	0.9169
B0002E1O5E	3	0.995
B0002E1O5E	5	0.9862
B0002E1O5E	5	0.8481
B0002E1O7M	4	0.6249
B0002E1O7M	5	0.9783
B0002E1O7M	5	0.9712
B0002E1O7M	5	0.9761
B0002E1O7M	4	0.8993
B0002E1O7M	5	0.0516
B0002E1O7M	5	0.9706
B0002E1O7M	5	0.94
B0002E1O7W	5	0.8931
B0002E1O7W	5	0.902
B0002E1O7W	5	0.7906
B0002E1O7W	5	0.4404
B0002E1O7W	5	0.8997
B0002E1O7W	4	0.5889
B0002E1O7W	5	0.4404
B0002E1O7W	5	0.9571
B0002E1O7W	5	0.9694
B0002E1O7W	5	0.9604
B0002E1O90	5	0.9552
B0002E1O90	5	0.9485
B0002E1O90	5	0.8227
B0002E1O90	5	0.9068
B0002E1O90	5	0.9594
B0002E1OVS	4	0.7872
B0002E1OVS	4	0.9628
B0002E1OVS	5	0.9919
B0002E1OVS	4	0.9432
B0002E1OVS	5	0.9638
B0002E2EOE	5	0.6124
B0002E2EOE	5	0.3578
B0002E2EOE	3	0.9153
B0002E2EOE	5	0.9589
B0002E2EOE	3	-0.4215
B0002E2EOE	5	0.9796
B0002E2G24	5	0.9147
B0002E2G24	3	0.7906
B0002E2G24	4	0.8766
B0002E2G24	3	-0.743
B0002E2G24	5	0.8767
B0002E2G2O	5	0.976
B0002E2G2O	3	0.822
B0002E2G2O	3	0.2263
B0002E2G2O	5	0.9134
B0002E2G2O	4	0.9186
B0002E2GMY	2	0.2732
B0002E2GMY	5	0.8225
B0002E2GMY	5	0.6369
B0002E2GMY	5	0.8617
B0002E2GMY	5	0.9217
B0002E2GMY	5	0.719
B0002E2GMY	5	0.8271
B0002E2GMY	4	0.7184
B0002E2GMY	4	0.1536
B0002E2GMY	5	0.7964
B0002E2GMY	3	0.1531
B0002E2GMY	3	0.656
B0002E2GMY	5	0.8835
B0002E2GMY	5	0.9799
B0002E2GMY	3	0.6249
B0002E2GMY	4	-0.25
B0002E2GMY	4	0.0
B0002E2GMY	4	0.8074
B0002E2GMY	4	0.6249
B0002E2GMY	5	0.0754
B0002E2GMY	5	0.6808
B0002E2GMY	5	0.2732
B0002E2GMY	4	-0.2023
B0002E2KPC	5	0.8718
B0002E2KPC	4	0.0
B0002E2KPC	5	0.802
B0002E2KPC	5	0.9413
B0002E2KPC	5	0.0
B0002E2KPC	4	0.9379
B0002E2KPC	5	0.7783
B0002E2KPC	5	0.6369
B0002E2KPC	2	0.743
B0002E2KPC	5	0.9463
B0002E2KPC	4	0.0
B0002E2KPC	5	0.9477
B0002E2KPC	5	0.8431
B0002E2KPC	4	0.9378
B0002E2KPC	4	0.9632
B0002E2KPC	5	0.484
B0002E2KPC	5	0.7293
B0002E2KPC	4	0.8934
B0002E2KPC	4	-0.0772
B0002E2KPC	5	0.6486
B0002E2KPC	5	0.8957
B0002E2KPC	4	-0.0516
B0002E2KPC	5	0.7777
B0002E2KPC	5	0.5095
B0002E2KPC	5	0.7096
B0002E2KPC	3	0.2139
B0002E2KPC	5	0.8908
B0002E2KPC	5	0.9781
B0002E2KPC	5	0.9134
B0002E2KPC	5	0.8402
B0002E2KPC	4	0.8625
B0002E2KPC	5	0.8402
B0002E2KPC	5	0.9558
B0002E2KPC	5	0.9517
B0002E2KPC	3	0.765
B0002E2KPC	4	0.891
B0002E2KPC	4	0.1027
B0002E2KPC	5	0.9206
B0002E2KPC	4	0.2732
B0002E2KPC	3	0.7506
B0002E2KPC	5	0.0531
B0002E2KPC	5	-0.1979
B0002E2KPC	5	0.5574
B0002E2KPC	5	0.7964
B0002E2KPC	5	0.9259
B0002E2KPC	5	0.9498
B0002E2KPC	4	0.6369
B0002E2KPC	5	0.743
B0002E2KPC	1	0.969
B0002E2KPC	4	0.765
B0002E2KPC	5	-0.296
B0002E2KPC	5	0.4215
B0002E2KPC	5	0.872
B0002E2KPC	5	0.9134
B0002E2KPC	5	0.8803
B0002E2KPC	5	0.8074
B0002E2KPC	5	0.75
B0002E2KPC	4	0.8343
B0002E2KPC	3	0.0
B0002E2KPC	5	0.8176
B0002E2KPC	5	0.9274
B0002E2KPC	4	0.9873
B0002E2KPC	5	0.8353
B0002E2KPC	3	-0.2769
B0002E2KPC	5	0.8689
B0002E2KPC	5	-0.0263
B0002E2KPC	5	-0.0258
B0002E2KPC	4	0.6901
B0002E2S36	5	0.5754
B0002E2S36	4	0.9274
B0002E2S36	5	-0.2584
B0002E2S36	5	0.91
B0002E2S36	5	0.5719
B0002E2S36	5	0.5106
B0002E2S36	3	0.5719
B0002E2S36	5	0.7906
B0002E2S36	5	0.7723
B0002E2S36	5	0.7506
B0002E2S36	5	0.9217
B0002E2S36	5	0.8481
B0002E2S36	4	0.3612
B0002E2S36	5	0.4588
B0002E2TTO	4	0.9698
B0002E2TTO	5	0.6852
B0002E2TTO	5	0.8126
B0002E2TTO	4	0.913
B0002E2TTO	3	0.3147
B0002E2TTO	5	0.9728
B0002E2VXS	5	0.8773
B0002E2VXS	5	0.8625
B0002E2VXS	4	0.7506
B0002E2VXS	5	0.8653
B0002E2VXS	5	0.9124
B0002E2XCW	5	0.9217
B0002E2XCW	5	0.8934
B0002E2XCW	5	-0.1759
B0002E2XCW	5	0.0
B0002E2XCW	5	0.9001
B0002E2XCW	5	0.9523
B0002E2XCW	5	0.9347
B0002E2XCW	5	0.9575
B0002E2XCW	5	0.9746
B0002E2XCW	5	0.9186
B0002E2XCW	5	0.9886
B0002E2XCW	5	0.9172
B0002E2XCW	4	0.6094
B0002E2XCW	5	0.945
B0002E2XCW	5	0.5106
B0002E2XCW	5	-0.6052
B0002E2XCW	5	0.5972
B0002E2XCW	5	0.8942
B0002E2XCW	5	0.9712
B0002E2XCW	5	0.9595
B0002E2XCW	5	0.9888
B0002E2XCW	4	0.9485
B0002E2XCW	5	0.7018
B0002E2XCW	5	0.5951
B0002E2XCW	5	0.9064
B0002E2XCW	5	0.4199
B0002E2XCW	5	0.4404
B0002E2XCW	5	0.9393
B0002E2XCW	4	0.9599
B0002E2XCW	5	0.9217
B0002E2XCW	5	0.8176
B0002E2XCW	5	0.8336
B0002E2XCW	5	0.8126
B0002E2XCW	5	0.6023
B0002E2XCW	5	0.34
B0002E2XCW	5	0.34
B0002E2XCW	5	0.9746
B0002E2XCW	4	0.9719
B0002E2XCW	5	0.7003
B0002E2XCW	5	0.9508
B0002E2XCW	5	0.8555
B0002E2XCW	5	0.3612
B0002E2XCW	3	0.6526
B0002E2XCW	5	0.6369
B0002E2XCW	5	0.6369
B0002E2Z8Y	5	0.8824
B0002E2Z8Y	1	-0.6448
B0002E2Z8Y	5	0.7717
B0002E2Z8Y	5	0.9217
B0002E2Z8Y	5	0.9059
B0002E2Z8Y	5	0.0976
B0002E2Z8Y	4	0.9914
B0002E2Z8Y	4	0.8225
B0002E2Z8Y	5	0.9714
B0002E37G8	4	0.9656
B0002E37G8	5	0.4019
B0002E37G8	5	0.91
B0002E37G8	5	0.8271
B0002E37G8	3	0.9041
B0002E37G8	5	0.4404
B0002E37MM	1	-0.4199
B0002E37MM	1	0.0
B0002E37MM	5	0.0
B0002E37MM	5	0.5719
B0002E37MM	5	0.8481
B0002E382Q	5	0.9311
B0002E382Q	5	0.7479
B0002E382Q	5	0.7906
B0002E382Q	5	0.9813
B0002E382Q	3	0.9863
B0002E3830	5	0.9393
B0002E3830	5	0.9304
B0002E3830	5	0.4404
B0002E3830	5	-0.202
B0002E3830	5	-0.2121
B0002E3830	4	0.6353
B0002E38AS	4	0.3023
B0002E38AS	5	0.9355
B0002E38AS	4	0.5106
B0002E38AS	5	0.9422
B0002E38AS	5	0.7005
B0002E38AS	5	-0.1027
B0002E38AS	5	0.9406
B0002E38AS	5	0.8479
B0002E38AS	3	0.3182
B0002E38B2	5	0.9022
B0002E38B2	5	0.8122
B0002E38B2	5	-0.088
B0002E38B2	5	0.7795
B0002E38B2	5	0.911
B0002E38B2	5	0.8885
B0002E38B2	5	0.8268
B0002E38B2	5	0.9001
B0002E38B2	4	0.9094
B0002E38B2	5	-0.7888
B0002E38B2	5	0.8645
B0002E38B2	4	0.5411
